order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
4c1bccb42ff068a53ac02ad1109be5fe,1,43f911ac50adc19a96cd523ade4e7cca,620c87c171fb2a6dd6e8bb4dec959fc6,1/18/2018 16:36,45.9,13.92
4c217e3cc24f803307dea7d619377def,1,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,8/30/2018 4:45,66.99,19.38
4c342c53eed805e5712a130cccf665ee,1,601a360bd2a916ecef0e88de72a6531a,7a67c85e85bb2ce8582c35f2203ad736,10/13/2017 2:25,119.99,38.39
4c3499a7df623b40778ee01a90811a2f,1,d5991653e037ccb7af6ed7d94246b249,25c5c91f63607446a97b143d2d535d31,6/20/2017 2:30,149.84,18.3
4c37682d353334478fbafa4808110fd0,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,12/28/2017 0:10,59,13.43
4c3c0b124df3a9bbd44a538ec578147b,1,3e442d09f9dfef002aadf31960869f65,85d9eb9ddc5d00ca9336a2219c97bb13,8/31/2018 11:31,28.9,13.54
4c3e9e2bce3a3234a9255f390683e3af,1,15859e3a8aaa3c192c10a91d8722abd5,e5a38146df062edaf55c38afa99e42dc,2/19/2018 12:07,299.9,13.3
4c460fdf49b517270b6258ba2d3c1ef9,1,9a7c6041fa9592d9d9ef6cfe62a71f8c,439a47cc365d6e3bd526812ea9de3c29,6/20/2018 18:58,127.5,11.91
4c480567d1db63cffddc552638c35d8f,1,64fb265487de2238627ce43fe8a67efc,4a3ca9315b744ce9f8e9374361493884,8/7/2018 20:04,79.9,10.29
4c480567d1db63cffddc552638c35d8f,2,18796df281656da4036dd926561a6030,cca3071e3e9bb7d12640c9fbe2301306,8/10/2018 20:04,79.57,29.4
4c480567d1db63cffddc552638c35d8f,3,cc4b51ca9b5ca05b7fd5337bddb7341c,4a3ca9315b744ce9f8e9374361493884,8/7/2018 20:04,48,14.71
4c480567d1db63cffddc552638c35d8f,4,84f456958365164420cfc80fbe4c7fab,4a3ca9315b744ce9f8e9374361493884,8/7/2018 20:04,84.9,4.41
4c52483789e169329b0dc09e8139b7e2,1,1a080577618e7fe4d9ddd8fb2b47a964,4869f7a5dfa277a7dca6462dcf3b52b2,8/9/2017 14:10,690,16.33
4c57f545143e8865ca2347d8cba154a7,1,cac9e5692471a0700418aa3400b9b2b1,7ea5bfa6c340f58f8e71fc1f0412b0d6,2/1/2018 13:31,124.99,14.62
4c5ad8021308604b11f7badf742189dc,1,541d7793096f512080b5b5c25ce3c44f,e9d99831abad74458942f21e16f33f92,11/3/2017 19:46,8.5,17.63
4c6c2cdc8af14d43707dd3e71c1f54cc,1,aa280035c50ba62c746480a59045eec4,fa40cc5b934574b62717c68f3d678b6d,8/21/2017 3:25,44.99,15.79
4c7ee4e8074ee13226ddac13d14b0989,1,90df1d60e33ed1bdadec994d809f4bfd,d66c305afaec317ebee552073a674429,3/19/2017 23:25,5.3,17.09
4c7ee4e8074ee13226ddac13d14b0989,2,90df1d60e33ed1bdadec994d809f4bfd,d66c305afaec317ebee552073a674429,3/19/2017 23:25,5.3,17.09
4c7ee4e8074ee13226ddac13d14b0989,3,90df1d60e33ed1bdadec994d809f4bfd,d66c305afaec317ebee552073a674429,3/19/2017 23:25,5.3,17.09
4c7ee4e8074ee13226ddac13d14b0989,4,90df1d60e33ed1bdadec994d809f4bfd,d66c305afaec317ebee552073a674429,3/19/2017 23:25,5.3,17.09
4c8c092a897404409eb4858b2c35f100,1,2216232cbfdfdc984d20cd53acb7aba8,ed4311e67debd72b8610a5347a743087,8/9/2018 8:50,140,17.25
4c9ad1ec8d135d9f6cda60ba64fdc5bf,1,e1ecd7384e97b1ca3f7b1601c78728c9,4830e40640734fc1c52cd21127c341d4,3/7/2018 17:15,30,52.36
4c9de71242c212430ae070b7d2f837e7,1,27bd615168b15793cc060588b2aadd60,28a26ebce31d5918b181ede016fd693b,8/17/2018 16:10,29.9,17.14
4caecf79f2dfbc0304ffdc8637ff5900,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,6/12/2017 10:15,29,21.15
4cbe8de031dbae0b80286a23fdc1cf91,1,54d9ac713e253fa1fae9c8003b011c2a,955fee9216a65b617aa5c0531780ce60,1/17/2018 13:28,29.5,19.84
4cc22fa6b7267027aac4151271636112,1,b6c9cd6e3f66939d3156d1def59b7639,7adbd3210a7b3cc2235e225eef33574d,8/20/2018 19:50,78.9,22.83
4cd02e8d4d592a91c4c7c1eac9fb7660,1,671d1f1a67e731435bc7a91569004038,0509040ea3fe50071181bbc359eb7738,12/1/2017 19:03,41.5,15.11
4cd9478b63edacb631dcf780b036b157,1,500870614ddcf5bd84f7d26861026c8a,ef506c96320abeedfb894c34db06f478,7/2/2018 5:12,14,12.79
4ce4fb772277f3a13a61a93b7f19d62e,1,b96665121d5d14f5da703d30f116a56c,00fc707aaaad2d31347cf883cd2dfe10,6/21/2018 16:32,150.9,20.11
4ceb9336411700f9568db2ef11bda594,1,9abb00920aae319ef9eba674b7d2e6ff,1771297ac436903d1dd6b0e9279aa505,1/23/2017 22:41,40,14.52
4ceb9336411700f9568db2ef11bda594,2,9abb00920aae319ef9eba674b7d2e6ff,1771297ac436903d1dd6b0e9279aa505,1/23/2017 22:41,40,14.52
4ceb9336411700f9568db2ef11bda594,3,9abb00920aae319ef9eba674b7d2e6ff,1771297ac436903d1dd6b0e9279aa505,1/23/2017 22:41,40,14.52
4ceb9336411700f9568db2ef11bda594,4,9abb00920aae319ef9eba674b7d2e6ff,1771297ac436903d1dd6b0e9279aa505,1/23/2017 22:41,40,14.52
4cf05124a340f768d9d89d5b91a6af97,1,82e4ad16521ca131d95e198d507db370,128639473a139ac0f3e5f5ade55873a5,3/8/2018 2:49,18.9,12.48
4cf225bc6f9bf421b97987161b23cc57,1,249360ba4e41990fed4dd4398fd1893a,855668e0971d4dfd7bef1b6a4133b41b,8/21/2018 22:50,45,18.42
4cff7f0b5c2c6d7be3f10d0d202cbc2f,1,90509918fbc0f45016520d833ae25f78,45213867cefbf2cd4c6177e10216a951,5/18/2017 20:45,322.75,47.85
4d0d3e6d52ebda96d3ff80f913a49cee,1,dc52f0f5d3ec37a93eaf956cde4e5d2c,6560211a19b47992c3666cc44a7e94c0,12/18/2017 12:36,49,7.78
4d0fce2314e3a88cb7371a111cf69f41,1,d9bdf643d95cb89844c0da1a0df1d16e,058fd0aa2bfdb2274e05e1ae971dabb6,12/4/2017 3:26,120,15.59
4d19a84d4fe92e95e982b879faa52c20,1,eb1c2951b5beaa83e9a1ad096c9a2b0d,ef506c96320abeedfb894c34db06f478,7/31/2017 23:10,37.99,14.1
4d2d8a4224215f680cc5221011347401,1,382d3a69f930988d7ad77f78f31c0944,218d46b86c1881d022bce9c68a7d4b15,3/9/2018 2:10,117,15.57
4d3144d146f15c73378b715f90be85b9,1,601a360bd2a916ecef0e88de72a6531a,7a67c85e85bb2ce8582c35f2203ad736,3/24/2017 11:52,129.99,17.65
4d315c56f2d8d8d27bf1a1365d41c923,1,a1b5a3e2a2233424b6c4ce31f31aa8db,7c67e1448b00f6e969d365cea6b010ab,7/12/2018 10:50,112.94,34.87
4d41aecae7fc035c91789128309fb7b0,1,0354c6a8cb8961e29b70e564b93861fe,a3a38f4affed601eb87a97788c949667,5/5/2017 0:31,34.99,14.52
4d44526e9f5875e440f58363f5a621de,1,10335f29114548c89998eb43398f58e5,6560211a19b47992c3666cc44a7e94c0,5/2/2018 9:31,129,7.77
4d4ef6cd8147028ffd8c18dc0f6e3050,1,027cdd14a677a5834bc67a9789db5021,81f89e42267213cb94da7ddc301651da,8/29/2018 19:15,69,18.58
4d630f57194f5aba1a3d12ce23e71cd9,1,62bf07cdb14270c48cf42ca0312986aa,04e38a233f726ef161074ab1c9b0399a,11/23/2017 19:50,199.9,40.33
4d7e10ed70b8c2358e94850352bb490b,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,6/22/2017 3:33,59.9,17.67
4d81d50f72f166b704ba664c8a1ddbd6,1,419a18f1940972e64957006dbfbf318e,1354d51653f645349064725ed204e85e,4/12/2018 3:28,150,18.93
4d8a7251d3f4f82c05c207b52ccd25f3,1,f1b5bab9091189a35c60f52afb5bcfa0,6f229cc508fc6915ed5c499efd93baa4,8/14/2018 19:05,139.9,23.78
4d95703047b8a80cf5796b7478900ec7,1,f10d3472b287e627cf92e5ff1d8b88f2,41b39e28db005d9731d9d485a83b4c38,2/1/2018 0:16,39.9,11.85
4d95703047b8a80cf5796b7478900ec7,2,f10d3472b287e627cf92e5ff1d8b88f2,41b39e28db005d9731d9d485a83b4c38,2/1/2018 0:16,39.9,11.85
4da3bd761ca73d692ae0f5c252495546,1,4d8f78374f31cd4b4932c1f2a42c4674,7a425d299613df3e613bcf9d2eaf5c49,2/7/2018 12:54,18.5,7.94
4da937ffa1e058f52a9eeb89187d65b5,1,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,7/24/2018 7:30,29,18.3
4dadcd5f9e682c17fdc6dded70c048e0,1,337c81a0f9e751b6cbdf56680a33c365,a17f621c590ea0fab3d5d883e1630ec6,5/11/2017 14:05,26.33,15.1
4dba50963d750e691239a5fb64bed86f,1,54d04fc6ad1839346b6fe2c94687fd74,e5475dcab1e07b63d7f6e902d8f5eda8,5/11/2018 13:09,59,16.38
4dcc01481b7ab4f5f37c8eb4c4c67841,1,ee0c1cf2fbeae95205b4aa506f1469f0,cc419e0650a3c5ba77189a1882b7556a,4/12/2018 13:30,53.99,18.26
4dd077c76e72e73742c4af14ebfbd4d1,1,6fe2e0bce49965a508008e08ee9f575e,4e7c18b98d84e05cbae3ff0ff03846c2,6/15/2018 9:15,109,42.62
4dea917f3fa605c7d6eff1a97a207768,1,fb29f48bfea41db52e349454f433340e,897060da8b9a21f655304d50fd935913,6/19/2017 12:45,22,0.08
4dea917f3fa605c7d6eff1a97a207768,2,6d2fde7d12bb6ff367dbda120ba8828e,897060da8b9a21f655304d50fd935913,6/19/2017 12:45,22,30.12
4df92d82d79c3b52c7138679fa9b07fc,1,de533fe5b9448ea9792195806938dbf5,1025f0e2d44d7041d6cf58b6550e0bfa,7/31/2018 12:55,196.8,12.4
4e0e3013defc109eaef2c4cf86b66a10,1,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,7/2/2018 2:15,119.4,14.18
4e1545ab101855b3e843d794ab1d3081,1,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,6/22/2017 19:25,56.99,34.2
4e157a36ea9cf89bde6fff57a780b525,1,081cac4fc215928a462eb2c06a14dffe,a2deecd5398f5df4987110c80a1972a3,8/29/2018 14:50,39,18.44
4e184878c2c61e669ffa5918c089c73f,1,07a949f27854f64558f8babcfec441cc,da8622b14eb17ae2831f4ac5b9dab84a,5/7/2018 5:55,39.9,9.26
4e21387c48145e5e07a1d552b1a69776,1,00baba5b58e274d0332a0c8a0a66f877,d3f39f05462b79a4562d35893a28f159,2/12/2018 16:30,47.9,11.85
4e2160ff7a61b2bf4fbd2e527ea924d3,1,72d3bf1d3a790f8874096fcf860e3eff,0bae85eb84b9fb3bd773911e89288d54,2/15/2018 14:15,38.25,16.11
4e49c4d84e4e416dfa56e61889b7113d,1,8b50a72d52d7a91fb19d19fbe069e2f2,9f505651f4a6abe901a56cdc21508025,3/30/2018 16:30,44.99,12.79
4e4d9ab79db69a4bd0d79833bfce91f3,1,1632189d4c3d9e64cf3fd110b93f1a19,e5a3438891c0bfdb9394643f95273d8e,12/29/2017 2:13,41.3,15.1
4e53a913dfd522beb67229c2784dde5b,1,2948658cb6abc82847412be7201bfc4c,955fee9216a65b617aa5c0531780ce60,4/23/2018 5:50,120,34.38
4e78c8e6f00a4ca7409db04227837738,1,b8c5642287f25d5e0e166199264eff95,dc8798cbf453b7e0f98745e396cc5616,10/9/2017 0:35,59.9,35.74
4e7ca1c32e075c6efd8bdffeac2be58a,1,58a56598bd27e4169dd5ab99d2eee335,8d956fec2e4337affcb520f56fd8cbfd,6/13/2018 11:57,23.99,7.39
4ea17d0c90f37e942470706403d14a7b,1,dbd91d7511ed7f4e61be3a191082644e,620c87c171fb2a6dd6e8bb4dec959fc6,8/22/2017 0:04,169.9,36.51
4ea3508e2de6e58640c0efe3ef758829,1,7ac3d0879c16f4e7e9a6a45d576e0efa,ad738d3fcf42655ed15c4960b7b6c601,5/31/2017 0:35,65,15.89
4eae14ba78c6ed873a6d1f11e52326b1,1,bc4a074ab7a7ff14e98fa64671a79dc0,4e17c65a516f69d023a2ae78b84f28d6,4/15/2018 23:06,32.9,17.93
4edaf27ed056e42729b2700dfd0dbccc,1,a298a105818dce6878b787e4af6cff7d,e26901d5ab434ce92fd9b5c256820a4e,5/24/2017 11:05,79.9,7.81
4edca0186e467f58fe99ab648f604ce8,1,d04bbac48960ecb7ea311b00ca6e1cb7,0dd184061fb0eaa7ca37932c68ab91c5,3/20/2018 16:10,104,24.86
4eeecb9e657525024b9b538730c5f974,1,91b08d34d0ba4db44da2dc382867ba49,b76dba6c951ab00dc4edf0a1aa88037e,6/19/2018 0:23,12.99,18.23
4ef04edb491b8cc23eabe782ced6715c,1,980f472a1354c8366960f7c4528c470e,06a2c3af7b3aee5d69171b0e14f0ee87,1/25/2018 12:51,56.99,27.25
4efb9f3d8ba57d35f9f884744e757265,1,9c422a519119dcad7575db5af1ba540e,2b3e4a2a3ea8e01938cabda2a3e5cc79,7/28/2017 16:25,49.99,14.1
4f1330720e5aa2d61a474c63620fc42b,1,33fac76e7f17367dedaef7954bbb33b4,56642bcb79900e777d68e91915cb4267,1/18/2018 4:31,88,16.87
4f248cce45f86c074a86cbf117d2b1b5,1,ae5f5d4cad780bc59652d9ca6ba3b1a7,89f69225956f951295ca4c7fb1266553,6/21/2018 20:31,79.9,14.72
4f32c93f66aadbd682294f5cedde7c18,1,78119fbfa709d07b86f5ccf15043c6d6,4869f7a5dfa277a7dca6462dcf3b52b2,3/15/2018 17:07,199,38.08
4f38a875c972c4803a792f62b999b4cd,1,2eb3c639a21ca3eeabf2ec13bf7bc46d,ea67327e24487bdfac5fbfa37ea124df,6/5/2018 10:53,228,19.68
4f392bdcc6b33f1b56ae0fd844343bbb,1,283dc451ad3918badb976d56ff887289,da8622b14eb17ae2831f4ac5b9dab84a,5/24/2017 7:22,79.9,13.58
4f39a94d6e474819d898d6df7d394996,1,15f773b4fea5b2ab681b02620b0c3a95,82e0a475a88cc9595229d8029273f045,5/5/2017 2:42,79,19.25
4f39a94d6e474819d898d6df7d394996,2,15f773b4fea5b2ab681b02620b0c3a95,82e0a475a88cc9595229d8029273f045,5/5/2017 2:42,79,19.25
4f4cdcc0b6af1eb7d23872ddc92b5d05,1,a7d06b7704b157e36c45b898fa555dd5,534a01cc6df1e034e05c32028a291fa2,10/20/2017 10:35,38.9,7.78
4f5fa78eddf28c3f669aa1554fe38622,1,9f7b48e2d4e4d7375f71a10791faa1b8,259f7b5e6e482c230e5bfaa670b6bb8f,4/19/2018 18:35,69.9,26.57
4f7ce3efe568a5e57290a9fa3e45b1f5,1,cb460986a447ed00da792526bf6189e4,ea566164622c6b439516ab18062c42cd,2/1/2018 13:52,1695,32.67
4f7e398a1ddb1c349465b42b6865c60b,1,63d117fa87d2dff89156e2c9d885dba7,75d34ebb1bd0bd7dde40dd507b8169c3,6/8/2017 14:42,149.99,21.85
4f869174cbff0495e39adbe5a6c4c040,1,d934d5a5c12e50df26c0669f578e2621,080102cd0a76b09e0dcf55fcacc60e05,1/29/2018 3:52,53.99,14.13
4fa1b6d5d3ca98e8def932544cc51b90,1,c0abb5707b6d57b4e7d9797222a77fc8,2e1c9f22be269ef4643f826c9e650a52,3/15/2018 19:08,80.49,8.92
4fc42727f0b542099a7568206da01fa6,1,4c2394abfbac7ff59ec7a420918562fa,cc419e0650a3c5ba77189a1882b7556a,12/14/2017 20:51,84.99,15.35
4fc94c8676998593a574d390d50dea42,1,19c91ef95d509ea33eda93495c4d3481,06a2c3af7b3aee5d69171b0e14f0ee87,5/7/2018 15:31,119.99,29.87
4fe2e8b329e56a00aba9b0136b46f00f,1,53bd0c908c6ab820c9828763348728ef,cca3071e3e9bb7d12640c9fbe2301306,1/20/2017 11:06,69.9,13.07
4fe2fd5509bca02cbd39aa5b3eeb2a8f,1,71d22271ee986bf5a46a2c199da0265b,259f7b5e6e482c230e5bfaa670b6bb8f,8/30/2018 4:04,39.9,11.3
4fec76db2097ee09cc1dd9717d6ead9c,1,ed647aab9859ee8a1e0dc6bdb6f4ba0b,63a79f5a7eb5cb48a7e5787b141c7993,4/26/2018 7:30,124.9,13.99
4ff67d3d6e7ebcbcf5cd40998e8a3d2a,1,02a3073438c0d024f60e34a05bd340c4,60562ab00b8054280520d390c8c0045c,5/21/2018 13:14,166,20.13
4ff907acfe03d4b4eccece88f700eb43,1,3e45fc327c9740f1ae03383a8e201968,e9779976487b77c6d4ac45f75ec7afe9,2/26/2018 23:31,22.89,13.12
4ff907acfe03d4b4eccece88f700eb43,2,0042f1a9a7e0edd1400c6cd0fda065f8,a5a1bfcf728ab0e19182959cf0771ee4,2/26/2018 23:31,39.9,7
5005cef43694f92d85586692652e5216,1,1613b819ab5dae53aead2dbb4ebdb378,16090f2ca825584b5a147ab24aa30c86,8/14/2018 15:35,29.99,18.31
500e36e71ec5080f1935acac38e0f8c1,1,dc0289c8cd78fb2f6c41bb8be865cbec,fcb5ace8bcc92f75707dc0f01a27d269,6/18/2018 18:18,42.6,15.4
5028b62d8f474883ae57b5da1ffd1e8a,1,ff7fccf8513f360157f0660fe51d1d88,440dd6ab244315c632130ecfb63827b1,6/15/2017 2:35,159.9,38.67
502aea10bd5711477ee1f532f1115031,1,c664fefd1535d526b427ea18dab22bd3,729f06993dac8e860d4f02d7088ca48a,9/5/2017 20:30,89.9,16.39
5039c86e0392fa512d40a377555e64c3,1,be5f0f785e9495b018017045cc207457,6edacfd9f9074789dad6d62ba7950b9c,3/13/2017 4:15,38.9,10.96
503b1d55537c749ca776d67d0d765cf9,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,7/2/2018 9:51,49.9,20.99
503b1d55537c749ca776d67d0d765cf9,2,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,7/2/2018 9:51,49.9,20.99
503ff9670f30b2971bcb5df703a3f405,1,068ceaa8a3d9d385cbf53d5335f89f80,10ff823eda2b032e2c93d17a7d294736,3/22/2018 14:49,93.5,19.62
5042f28675b7eedd6c772f3c0df075f1,1,67301eee7b845f54ee9df341fb8393de,8b321bb669392f5163d04c59e235e066,11/30/2017 23:53,12.25,14.1
504ec2b6f69e898c557955750272d563,1,1095f63b46911593e051ed9a0d31fe87,891071be6ba827b591264c90c2ae8a63,5/13/2018 21:54,28.99,5.37
504ec2b6f69e898c557955750272d563,2,23384f296aa1bf6461d22912093a9847,891071be6ba827b591264c90c2ae8a63,5/13/2018 21:54,20,9.41
5062a18a32fe0f9975f7a1630a0a67dd,1,44fded21627553d1886d459384bbce06,8b321bb669392f5163d04c59e235e066,3/30/2018 19:27,15,50.85
507240e305d631056d7ced5d5ab0eb9a,1,fe83af233315b04d9093c7edbcf789dd,1127b7f2594683f2510f1c2c834a486b,4/4/2018 15:29,48.32,11.15
50782cd44ddec8134f7d93043ebfd333,1,0e362037e5f02f62c8ce89f49cb9d520,f4a04f7be452aa3bb31760bf00055dd0,8/28/2018 16:15,39,12.93
508d02fd7a1d114cdfd32ecb91721855,1,a91c1a94d83d36316c44e00e738607b1,634964b17796e64304cadf1ad3050fb7,2/1/2018 2:50,90,14.38
509c69c52df2779cbec8cf7772c5bf00,1,3d5837f86205fe83f03fb5f7e4d5b9cf,9d4db00d65d7760644ac0c14edb5fd86,6/18/2018 8:58,109.8,53.12
50c67fc0ce3ee7959b7dfeeabfbe6b78,1,5cc23f2c72b47d7b95f4df9855848a46,1e8b33f18b4f7598d87f5cbee2282cc2,12/5/2017 18:10,159.9,13.67
50c71607b83f5edc9a65e7c7d9910b1a,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,6/29/2017 11:35,89.9,15.38
50dca53ca33b739bef09e7933e8b380e,1,eb048e296b8db6cd64b1bafd9500786c,1900267e848ceeba8fa32d80c1a5f5a8,7/17/2018 10:04,19.9,12.8
50dca53ca33b739bef09e7933e8b380e,2,113f80f12c8892f0c59206f70b862b40,1900267e848ceeba8fa32d80c1a5f5a8,7/17/2018 10:04,19.9,12.8
50fe82ce977520094518dd8618d7331a,1,d245838e3d0b2b51d751ccdc98885a8e,cc419e0650a3c5ba77189a1882b7556a,5/28/2018 18:54,6,7.39
5108acfe22756c07a696f4ff210790a8,1,0b0c04563408d8d1187cdbd6292a89fa,891071be6ba827b591264c90c2ae8a63,5/24/2018 22:18,29.99,7.39
511629b91fcfb73e2e7ee747102a9ffd,1,16ec3cff48acf77c13de21217bcc8af0,dbb9b48c841a0e39e21f98e1a6b2ec3e,1/25/2018 12:16,155.9,14.11
511c9c59155679bf85e46829de6bf067,1,32ab984210a9cc604931ba8408ec6994,7a2d2949aea47fab95fd98d6c9f618b1,2/12/2017 11:04,242,19.82
511da260161b881c22b3608bed0044e5,1,72172e982e8b92155069e4201c92c0bb,e9779976487b77c6d4ac45f75ec7afe9,9/4/2017 4:50,37.49,25.63
5164933efe0cd14f31424b9badf81f19,1,821a07e1e2a0382df1f3761ae3cd435c,da8622b14eb17ae2831f4ac5b9dab84a,5/2/2018 22:30,129.9,12
517b4b7e7f723df3693ae71473078d73,1,60c93709754c1b56d6fcc7187a4810f3,53e4c6e0f4312d4d2107a8c9cddf45cd,10/17/2017 8:04,72,17.75
5189eca8aa65ca525e4929c6f6a758d1,1,9453bde60c4ee52155c963641736cfc5,5c243662ce92d84573bfaff24c3e3700,5/31/2017 3:25,467,19.3
51b0dccc8596ce37a930dff2d63a10a2,1,bace90a7338e9d31371ad47811cf4c7d,1a3df491d1c4f1589fc2b934ada68bf2,5/11/2017 22:45,99.9,17.78
51c68b0aedaa22a0b426f5635ac439b1,1,9fc063fd34fed29ccc57b7f8e8d03388,ccc4bbb5f32a6ab2b7066a4130f114e3,6/2/2017 3:05,370,29.44
51ceba3ba51d4b4543e7f78e181e0ba9,1,7c68e7297c7df2535c9f0dcd61007f64,bb135baca94c82fcb731335ad5b04a03,1/27/2017 13:31,9.9,10.96
51ceba3ba51d4b4543e7f78e181e0ba9,2,7c68e7297c7df2535c9f0dcd61007f64,bb135baca94c82fcb731335ad5b04a03,1/27/2017 13:31,9.9,10.96
51ceba3ba51d4b4543e7f78e181e0ba9,3,7c68e7297c7df2535c9f0dcd61007f64,bb135baca94c82fcb731335ad5b04a03,1/27/2017 13:31,9.9,10.96
51ceba3ba51d4b4543e7f78e181e0ba9,4,7c68e7297c7df2535c9f0dcd61007f64,bb135baca94c82fcb731335ad5b04a03,1/27/2017 13:31,9.9,10.96
51ceba3ba51d4b4543e7f78e181e0ba9,5,7c68e7297c7df2535c9f0dcd61007f64,bb135baca94c82fcb731335ad5b04a03,1/27/2017 13:31,9.9,10.96
51fc12a7908ea200b269a6ecfb3e7740,1,23384f296aa1bf6461d22912093a9847,891071be6ba827b591264c90c2ae8a63,2/12/2017 18:00,20,10.96
5209e430c4a82e1eb7cd636ecbb573a3,1,187e7d92b8168c3661824809d0c5dffb,431af27f296bc6519d890aa5a05fdb11,10/13/2017 20:07,119.9,18.09
520ddcbcf0082ed43b0a73ce1127f073,1,566a4f2c4385f36d15c00dfcaae132d1,8b321bb669392f5163d04c59e235e066,2/1/2018 20:52,21.9,11.85
523156bbb727eaea16d8a2880296d26c,1,6f3b5b605d91b7439c5e3f5a8dffeea7,7d13fca15225358621be4086e1eb0964,5/16/2018 12:56,145,17.19
52324f390c9414a6c6b4a2f1b24964b4,1,1f112631857414c63be3c00b6d8bf45f,fa1c13f2614d7b5c4749cbc52fecda94,8/10/2017 2:15,399.9,36.6
5236307716393b7114b53ee991f36956,1,3aa071139cb16b67ca9e5dea641aaa2f,b561927807645834b59ef0d16ba55a24,2/6/2018 19:11,248,17.99
523d7597c0c82db94fd16b4213e2f0ab,1,0db0a25da8420d8e6d918b552c3c4891,89bc797e2e29667aa035d4368f9b7f92,2/24/2017 13:51,15.9,14.52
524328eaaeddfd8aa01dc3897ad69935,1,91e2aac5302f657c8fdf3040124d8809,2a84855fd20af891be03bc5924d2b453,2/15/2018 1:08,99.9,36.02
52432d42fb818ca588e38c5067f73c3f,1,6e835aea84ae8eb68b8c14878dd43b30,4d6d651bd7684af3fffabd5f08d12e5a,12/26/2017 13:30,69.9,16.12
5246f33ed41cfa5f5b8f64e7bc8cf0c2,1,0581c05e8e3c0d17ea0ef8904419ec00,53e4c6e0f4312d4d2107a8c9cddf45cd,5/11/2017 8:55,52,17.2
526043f9d39d510f7a79547410cd3318,1,dc52f0f5d3ec37a93eaf956cde4e5d2c,6560211a19b47992c3666cc44a7e94c0,11/8/2017 12:05,49,15.1
5261639befee46871e5005e71a7694a7,1,703d742887bb9267f89b675608ba7aa0,640e21a7d01df7614a3b4923e990d40c,7/31/2018 14:25,56.1,13.97
52676562cb2111b7d4ec7c70868bf4dc,1,7fa4c60dbf8adabb4797ac6719fbdbff,bc07d855eac23aab5ac8a120f21d16b2,5/17/2018 21:52,173.25,23.79
526e735eb29aafd817d59ca159eb7aab,1,610c673331ac3c4fa0f393ce5af9aa2e,8b321bb669392f5163d04c59e235e066,1/29/2018 13:12,13.65,17.63
5295794ed329bd3ffd4581bc4a0627a5,1,6f544a62e85efa4d7a5e135482b31d79,232a6014e7b10cba61c6c2b2ea6bb4b0,5/22/2017 14:05,118.9,37.97
529e1bb30ba6e4c420219a539593eee0,1,17764de01dd9ad50ae317792ad2e2868,b55638ad525e906c698fa2ce742c1742,2/2/2018 14:01,59,16.17
52b828f13e08788433adad4a7d135779,1,83b00325c13c44245b2c3a2befa62a0e,ad781527c93d00d89a11eecd9dcad7c1,5/17/2018 22:53,139.99,36.84
52e5445828db681d83dccb33a15ecac4,1,e0d64dcfaa3b6db5c54ca298ae101d05,4869f7a5dfa277a7dca6462dcf3b52b2,11/30/2017 20:56,170,24.06
52f166ce5fa053bbb27d317e4fd231b7,1,63085bb4366ded27bcb63cbb59b4103a,5dceca129747e92ff8ef7a997dc4f8ca,4/24/2018 20:30,428,18.51
5308fdab519f7478ef64894128fbbee4,1,1b93af229a5768eaaed2064722b1c1dc,213b25e6f54661939f11710a6fddb871,6/11/2018 12:11,129.95,18.79
531adaed1a1981c1cf381bbf3a4a3895,1,2a2d22ae30e026f1893083c8405ca522,1a3df491d1c4f1589fc2b934ada68bf2,6/16/2017 19:20,134.9,23.81
53239db74c7835641f106ef90b3d0100,1,a01df785213c3ea6d2a918f9095af482,41b39e28db005d9731d9d485a83b4c38,7/17/2017 17:55,119.9,35
53302305754d77daab8c64a29db8d8c4,1,be9ab5610721c60c477717f7025d713e,b494891378bd8f4560abe576c52deacd,7/19/2018 5:50,69.9,19.4
533e104c4193cf07d264603f7800fb71,1,f142a5ca78eb112cafbcf29f9a43eca7,02a2272692e13558373c66db98f05e2e,2/10/2017 15:33,29.99,14.52
5342639ad4af90638a48134b744df827,1,d9ee0c2943c9663aef6a2bc0411cbc14,cca3071e3e9bb7d12640c9fbe2301306,10/19/2017 21:20,107.61,18
5342acb7b183acec77f59e4d78f7c804,1,0da9ffd92214425d880de3f94e74ce39,001cca7ae9ae17fb1caed9dfb1094831,4/5/2018 10:07,112,38.21
534c285356eb06898b7ea7edbb14476b,1,bd6eb9532e448ca538cec41d0b9dc228,f5a590cf36251cf1162ea35bef76fe84,3/29/2018 9:08,255,24.1
