customer_pk,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
768,2800b82a7d904585f1f78639be21f877,956ea737391c0ca027592dd7aeeae027,20031,rio de janeiro,RJ
769,282c9df81d9e83eb605bc3804a262266,8819be7d0039db445ba2f771034bb1c4,21221,rio de janeiro,RJ
770,282d52f23f7c0ece9340d411c4d2cdd9,edf0cf9568d3eb609706a98548c06e83,20756,rio de janeiro,RJ
771,284e326e8a71e55bdb0b210ddfabaa27,79e12483f9b14c3254db94bd137a4b70,49047,aracaju,SE
772,288cab403c2e768a363a897b1095f5a0,be0e319f7309b7d01899339a6a24b770,98910,tres de maio,RS
773,28bdf307ebed2aa57b5c83c7fb080fd1,718035a1435a427d46fd383caa59feb2,7020,guarulhos,SP
774,28be7384bc15f338544d3629de94d22e,8337b30c655f04397bf9d00091475419,11085,santos,SP
775,28c1154b280de237fd5050b71fb67c0b,7b254c5fd79d511ce28932ebc1e6c257,12233,sao jose dos campos,SP
776,28c9ef88cd702b973c4f6af0da609605,833974ee91dd452c264e016409614690,85440,ubirata,PR
777,28cfdb6caa2f2821c935a3fedbb785ac,edf776664f19fc473c3c67fb28939a9a,93800,sapiranga,RS
778,28de5669c2b3bc8cc0d5951ef18b8385,fc7ea5e792d5863d957ba2aa3661920f,26021,nova iguacu,RJ
779,28e1fb62850ddf7aebac7ec6602dc756,d22ed54c5ae6da25eef4abd6da8ff22b,26281,nova iguacu,RJ
780,28eaee40e9840e3442fb15d7c3655af3,8b66d8d6eecf85ba83bdc29383d636b6,86400,jacarezinho,PR
781,290af43fe651c812c1836a7075d395ae,36f9e46454f8819f18b8cc1694c21a62,41211,salvador,BA
782,291077961cb657f8fcee35954f5ee92d,74436a334d42f9516826a7c3c6d5b226,44600,ipira,BA
783,2913c6807310716ade0bd399a9abca3e,93f420e37d92cd7518e2b6c5db4cd95c,5539,sao paulo,SP
784,29251d6a551cedc7040b152221744460,95f270e7d1d60bde8031dc0c058558e0,15745,paranapua,SP
785,292d23bbbdae6600735dc07223918c6d,04370c96850ca795aa0c01a7c57dd1a6,28495,aperibe,RJ
786,2932d241d1f31e6df6c701d52370ae02,f7603d34c795584792a484186233e6e5,3942,sao paulo,SP
787,293407b5065d8fd7fa7077179c1cca3b,d54fd2964149aef739006faeaddb12ad,42600,madre de deus,BA
788,29397baa14b34d03bb0491d3a99564ca,46ab1191da6a216e86ad5a3c0a5d770e,29290,rio novo do sul,ES
789,29461056d55b904562da2d9698e6a923,3ee4fae0862a2163c65481a46fd3469a,85615,marmeleiro,PR
790,294ee4cd4c0812c45ee3a69208051364,95160caf14611a705759de6bf13555b6,90630,porto alegre,RS
791,294f9b2dd014db206f3af9ecdc0dee53,068bcff7a462c34ec6d5079013687979,83260,matinhos,PR
792,295ae9b35379e077273387ff64354b6f,f1f4f45c8602d0db1329eed1c8e935d4,19780,quata,SP
793,299f7b5125c8fbe1761a1b320c34fc7d,b8b3c435a58aebd788a477bed8342910,95585,arroio do sal,RS
794,29ace186c67ab06034ae84880cee3fb2,802fc620c605578d990d6adee0138983,32143,contagem,MG
795,29c830f587505d49e0c948cb934d8c26,cbf29c6e841fee87dd5c6f3f510de13d,22620,rio de janeiro,RJ
796,29c938e10e5b108f3141464ff1bab857,bde19fc22cb4def59a506fe769d40aed,22081,rio de janeiro,RJ
797,29cb486c739f9774c8eb542e07b56cd2,2ae3c67452283d5a0d30b32e0d33296e,71505,brasilia,DF
798,29d768c153dabfc1ecfeb0c1c389727f,b5ccc57b179210bda569df984bdf7df3,57200,penedo,AL
799,29e227115fb68d196f0e1dab3c40a622,da8accaa0030a75e2e7848ec481a4828,50070,recife,PE
800,29ef1f160ce630146dafa02052e2c5bf,68e9aca85421a3dc655325bcdf9c9912,3271,sao paulo,SP
801,2a0a7b746b977709c057f7f8cdf4ef49,fc7fb2d72fd66227e9f22d93499a4ed8,64260,piripiri,PI
802,2a0bf30f53d53c759be496caad1e1ae2,4e012ebff739bde041e02fcabd42d3d0,24358,niteroi,RJ
803,2a121b0b3ad1786974498558a5b85b4c,9e31af3a959762dbcb33efebc315745e,45650,ilheus,BA
804,2a1789d31dc13c07b1687e2731f7887b,9d0755875c89125946b738c348527509,96030,pelotas,RS
805,2a1dfb647f32f4390e7b857c67458536,5f7d7732b351ce851a158528581af05f,54330,jaboatao dos guararapes,PE
806,2a22ba1cb2f182b16cfd4b7620ea6114,33e2ec99a0b818a86def54a73031892a,1327,sao paulo,SP
807,2a351c540a0cbdd0d9c266626f6d3acc,8a9b30182d557a7b44a8543c9f2fe931,22710,rio de janeiro,RJ
808,2a381888bc87c4fde2eda8bedb291234,0309db53bd596593382d0accd83d292e,44051,feira de santana,BA
809,2a429fa14ae0251bcd2b942d4f115820,79093f1f5356ceced1473035e849be7c,41615,salvador,BA
810,2a448cc5163cff9c1b88d9f7848900dd,4d08ce189da9a10f9fd5e90918de54e0,1307,sao paulo,SP
811,2a55c5a6ff0c2eaed117aece47856094,00d1e5d82377766dac9f8dc4d4eaf4a8,16304,penapolis,SP
812,2a924be148faf2fb7ad71c13b6109926,08142acc8309337e9dfd631c5f41da27,29160,serra,ES
813,2a9543cbe3f8f53d8f8a62237f3ba8f5,06111e0492566045ae9964005f551856,13590,dourado,SP
814,2a9dd5ed2aaff2cf92f511a9beb00d6e,93306f34527f7d6cd7d0b98cfeb04c12,27325,barra mansa,RJ
815,2aa3c45e42925370972f456902aa66bd,e89bab624ed1d8c75012bf52bacc654c,4753,sao paulo,SP
816,2aadb729e67afb7067245bc438cdde52,b4a9706266706041c10bac3e7ec4316a,85864,foz do iguacu,PR
817,2ac13f95801bc09dc5624673d54d4c31,f1934cf6662a6b649f1338693a504eb6,95690,rolante,RS
818,2ac7740a46d83856d2c51372f27c1d03,6bfc0d51218c164f5d11916e1a102931,38410,uberlandia,MG
819,2acac3dfe4fa0e75b07461873a67e7e6,93027a697145bb67a134f56e9a3f0d9a,66833,belem,PA
820,2acc2e222c7d4a93c01b88d28b17a1b3,a2fa707edeeca30a8b657bac78e368b7,20540,rio de janeiro,RJ
821,2acc73593b7fb475e93c5896f23d37cc,ad81e59315d4f51885bc0dab4753d45a,25585,sao joao de meriti,RJ
822,2ad4f82ba85d382d9ee497dbe68d5c36,50160b006ccda0a52d2cb6e170251a0b,4542,sao paulo,SP
823,2ae1291d11904be5f9315472cc178cbe,62234bde75e95fb025e2499a0a3bbc2d,6528,santana de parnaiba,SP
824,2b1b46ed74054a19c6b1751c0284c1cf,f91a0235d18984973f88cdf07a23330c,21765,rio de janeiro,RJ
825,2b2615fdbdbd7f81776f95163acbd096,154e1a18d4356adc890d517ae349146a,14540,igarapava,SP
826,2b261c26529c69b68839968c14d22369,4aa3bb0f92691d2cc5fc6cec735c0c01,29370,conceicao do castelo,ES
827,2b2d00cc7790247c69d95d823c8d9c6e,5dcae475de267e3304949b772a368008,51170,recife,PE
828,2b43f4b26a92cdc2e1b8caa8f70091a5,4f8cce1447c785e1b70e866daec425a1,36900,manhuacu,MG
829,2b47ff70d422cc3ada976dea40f48782,8279be4e9b2fbb615ace365178b785a0,21250,rio de janeiro,RJ
830,2b4c285c63cde3581cb7d06b70db65c4,e1c02550e84159111c72c83aeb1389dd,39440,janauba,MG
831,2b56e94c2f66f2d97cfa63356f69cee8,cc1a30280651daf2d918ed7868575771,95270,flores da cunha,RS
832,2b655432dbb2d5e62b02aee3eafada73,0d3d2bb5ba03b60324b0684e614c7c20,13160,artur nogueira,SP
833,2b7205e135a29c8709e4fc061f25c750,26ff795fbd492eb47b06f47795134bff,5411,sao paulo,SP
834,2b83d4c1da04d92aceb19710d0a59ef9,bb9c04f0a50c8023b09d2c7439cc4b2c,5419,sao paulo,SP
835,2b9cc72f1aace0def73e1719380d329d,806b0845600ffa2d9291fe036eb4caf3,1303,sao paulo,SP
836,2ba3edf091e33c433e095b2f53716362,25ceabcd8e79d50d5c4b252a250382ae,95780,montenegro,RS
837,2baf69aa9f7c51867a17a6bb88fb194e,f3583c1f4a492c319e60501645848fef,18603,botucatu,SP
838,2bb90453c5b070eeacd965903f376375,1003a1d72627f1a71f255e239aaa4bfd,44790,campo formoso,BA
839,2bd46622c473bea1ca8f10e37be933ec,3a5a79efb563dc2615fa9f92706c8133,13845,mogi-guacu,SP
840,2bd76f7c3456afd0a6885eb89e8bc212,f5faafcfd2343397124c26009e3f7eec,6114,osasco,SP
841,2bdb2502a9b89d8f94ccf1ef7a9f0292,07254adf22ae81855ca01d9a5cda3264,4331,sao paulo,SP
842,2be831e199cd5308b6e3ab6f36718526,f152faf30f85d9b5784cc9a72611a810,11310,sao vicente,SP
843,2c069e58cbc8b600e8e4078598ee2c35,61159604e28034ef05a1a8591317e4b6,3063,sao paulo,SP
844,2c07e5f16a6a9c98a3837783b7e6fc4a,637083b346bff4660523a74fc4fa8b73,78705,rondonopolis,MT
845,2c127bf706b5089fd5dbdbcb02c7fcbc,aaec5bd8971bcff98276f504acb38929,9683,sao bernardo do campo,SP
846,2c2403fd211b56dcde8c570e2af77ff6,cfde5305d07e35893800f16df83aec28,15054,sao jose do rio preto,SP
847,2c3642e1392097fb4af76a76fec16a46,08de4d9507128e2ad419e26cc4f22b65,11440,guaruja,SP
848,2c4693a01b0b1bad9bc86176e9827af5,33f92c3d64fe0986abe1c5f40baf0165,96215,rio grande,RS
849,2c5491a76ec0a56db58282ea7ae70617,a4031c5f35399c228a1cd7ed7431fd02,22733,rio de janeiro,RJ
850,2c5519c36277c3f69df911c68cc97e50,2ee0d7587a1a04de482c6211ea2988bc,5596,sao paulo,SP
851,2c58296eab043d713ee5fc669f6aba05,7fa7ba885b03d2c06982d96ecbcddb0d,38020,uberaba,MG
852,2c5c2fb51bbbcdcc297f3b37449627bb,a97d43b24d76819903192611aca17914,38061,uberaba,MG
853,2c87fa5de571fe098ce699a0b93da7dd,1b4df9eac3b620a7edbbd5e0ff34b7d4,22630,rio de janeiro,RJ
854,2c8be64d4c648b0bbf8412c53761ae27,0aadc1d26d1c8b88a52c39a533ccea93,40055,salvador,BA
855,2c945d100d97a528af1ad94613a8018e,aa53cf1e7f6ecf44d9ecd0fbc1efb059,80240,curitiba,PR
856,2ca8b7b3830f1551de4a0e4ea27a5e39,366122ec4e27dba7770f9913cf5931c2,3375,sao paulo,SP
857,2ca9b081fd8cf85263e827dffd02446b,113271b647a5f12bd3f41c1e37f78c1d,48900,juazeiro,BA
858,2cd34b583d992938389048b0af8bea8a,a975496624b578358d2f33cf43d8ba4d,31330,belo horizonte,MG
859,2cd4fd79fa21cdab9cc8a7de105555ac,79aaa40216d464f6571c1ade510d094d,13060,campinas,SP
860,2cd6065a0296dc8f007dbf413a225da4,ee40f86698d1bf94897d87fe5dbc1b2a,5876,sao paulo,SP
861,2cdced5335b76d6e563bfa3a40bcf7a4,3894c7d8e29573e308ebc285ecd61d39,84220,senges,PR
862,2cfe4a934e085d0311823648400e4cd2,d172060f03b2863504103b5a0e9c8f6d,60115,fortaleza,CE
863,2d0c34b4b379c290f079d39df12304e2,24a0683609e642fe0d86e5e2c97712f5,18190,aracoiaba da serra,SP
864,2d143929faefe132157fe22c40f72978,40d2c60699feb0f855b666366f8274ff,35650,pitangui,MG
865,2d24fed1756a77452cee7d8dd4375c61,38af56df02d66ad92f55b4430c2af9ca,24230,niteroi,RJ
866,2d2b1b42705b2f080c47fb2c46db46f6,f1097c9562bd8f87de1e69c30b3b08eb,83212,paranagua,PR
867,2d31d011eab667bca8c55f57ab884530,ba85eb3f29cdda9e3e4229c613d78815,96190,dom feliciano,RS
868,2d52316d85ed03468576e14c787d8518,73a1d7ac09a1e29703738e7e633f01e4,85035,guarapuava,PR
869,2d5bf8c06b76ea4c7e4dcb478b2fee54,04f54cb09b4216795433e4fc5d0db66e,4104,sao paulo,SP
870,2d8748fb35d51c2fd273ee67fff78b7a,a3d335d8dd759126b58367c6053bb20a,80010,curitiba,PR
871,2d90e2af0254c36c6a60ca45c25ecbc3,cadf5efd7e29678690c09cc039e08bc6,9761,sao bernardo do campo,SP
872,2d9a7f6bfb053e602cc26e9c77c5f2ee,d8ba8c5553a562b95fcb9de3a4d81446,73105,brasilia,DF
873,2d9cd6d6d59bfd360ba595e45d097409,6f6700b18880238014937d470e8f5f6f,81750,curitiba,PR
874,2da3c88ac9284b3bf9bea4cb79fd0e47,b3ab1572fdb4a1c2e6862a3ea20e68dc,20031,rio de janeiro,RJ
875,2dbaa0a8ff7368884cb638b3fb17638b,b1b93863f915666b37dc18a81921f281,4550,sao paulo,SP
876,2dbb87e382aba3b28963aaa6fcaf7132,445419b1327cc8f5219514a87d043e8c,15730,marinopolis,SP
877,2dbc6c19eaeb265c5bed88607eb98f21,593744560cc76cf8dd5b6bac6fdb0cd5,29640,santa leopoldina,ES
878,2dbd4a021efca34f591c4bee3a821161,87fcf527091245e44cd837c06fe0e0ce,15808,catanduva,SP
879,2dcdd89fa50e9aa7e0105eddff0fbbc6,c4af082fb0ba076bb96828135834f60c,91520,porto alegre,RS
880,2dda54e25d0984e12705c84d4030e6e0,71692b73230707ce0f95d8a6091c22b4,27946,macae,RJ
881,2de12f428569afe73e5e6b1b4e2f8179,6189b291a65a3209d34b330f8f0e8373,65760,presidente dutra,MA
882,2df6fa407bea6af2e165b3dc8355d382,7f0b669932ffd8ac97d38b4dec098e47,34002,nova lima,MG
883,2e068340b3037f667ce3224bd59260af,48d4bf53229ec530405b4e461ae6adb0,2938,sao paulo,SP
884,2e09a0d6a340c17e302b200c2194b39f,1033c72c41b1e8f0ed67a793ea8d8501,6186,osasco,SP
885,2e19f8c8ec1187ae5dc50e54bfba01a9,44d5ead0073d7c53c3f0503d9f847de0,9182,santo andre,SP
886,2e21846cd2112929ca821e9716281192,449ba149df652b663c8a8605eacb146d,13212,jundiai,SP
887,2e22bee00067f79174a49def8fec481c,730bc97df4e3bb36de63041f329b9e87,29375,venda nova do imigrante,ES
888,2e3648e35008f6586b84e6ee8bbfd25c,99b8ee09d642ffedf091951a7235faa0,72811,luziania,GO
889,2e401a3a209079930afd5f9e57ec6bb3,c39dde4fcf03b0f67755c39f124a414f,59091,natal,RN
890,2e43f7f2d2224f51ee172eff5de196d1,15eaf7e40d5ff0687009b39f3da7861a,12954,atibaia,SP
891,2e45c5724dae130c031ff723c1ffb5e4,f69dd277696f9a8fbe3745934891c18a,80060,curitiba,PR
892,2e8bfe5a56818eccb5017d88820db31f,7c1b664bbfb23001b560f3fbcb49b8ae,22210,rio de janeiro,RJ
893,2e947dd15ae10d889923d07c28b9ef23,eaefa1e081dbc951edfa76cccd68f018,35700,sete lagoas,MG
894,2e9a3c93d2ff06bffa5cfa7201ab1ec7,ee053c87e7fb771f1326ad7f8592c28e,73368,brasilia,DF
895,2eb20bcef198dfa0ecc7d8e46ba0c856,db0898e62cb42db700932d47b1d7a0d7,44089,feira de santana,BA
896,2ebf822bbf33241c7bffb42235519f92,bdb88619ffe5ca24fa5732468bd34573,37704,pocos de caldas,MG
897,2ec09b0312464955bea7d384332ba8bc,004df63539fd5e38d4b0a0506de7549c,68743,castanhal,PA
898,2ec7666d1077597d4e4ff2116a319530,f171039a67a78b3d57475168802da70a,72720,brasilia,DF
899,2ecfe1283802b15ec960b6d0c903de2c,39455b91bff049736190e059162ba61f,88058,florianopolis,SC
900,2ed2836220d9ae4f2c27af67953c572d,bff277976e13a7a30f36f0e747f07f08,12410,pindamonhangaba,SP
901,2ed973ea37080a94b7beaef7458b2e15,6b4e8c5f7ca346e38498de7c1a96564e,26580,mesquita,RJ
902,2edc6f92f35d994f26752db0fd1f5727,e00261025c7c5e2971ae2311db439e69,57840,santana do mundau,AL
903,2ef4772e08a92ee1d12f3295ac099d11,bd3dcc49489d1c665291fdecc22a3c75,75780,ipameri,GO
904,2ef4b4c4630ad3c0f379af495307470a,110934758b1585194afe1c0134c1dd35,73270,brasilia,DF
905,2ef9aa87865d1090e352dcc1b116ac23,c76b9b7efd2e02d6c8627bf5ad450622,79002,campo grande,MS
906,2f005421793ec9f86d5d654b8af675e1,bcebdf69569a5b1cdbb67ebf178e794c,4653,sao paulo,SP
907,2f07e48012def52891a4e56dfca6b9ff,6f271277858b64b0630d6ca16f16721f,5427,sao paulo,SP
908,2f0d2cbd1ac4d6d80d7cbc6bc5f22160,7842fedad651fb80cd89f428e34e83e9,21515,rio de janeiro,RJ
909,2f1d78af6de0800385a0cc5cf4b7a794,6d107617e509701446292309521f1c22,14810,araraquara,SP
910,2f34631e6bf18b22701d79a367cb23fa,3ca06f660aba198ce035bbc3f525eeab,18560,ipero,SP
911,2f49811c845d9978f54ea3f61741516d,892b22658ba1feaddb220b7627d32194,13142,paulinia,SP
912,2f58942ce22a94bab8236b05f48b2ab9,c114c44566c2d172b520bc3c8785ffdf,6785,taboao da serra,SP
913,2f6a7c83c088882e1cb34f7bb41a30f2,e72c54ba06b40cea8b3099c6662ef3eb,65130,paco do lumiar,MA
914,2f95fc8f86679d432d77e9d0316fac48,101968800abfdd1b81ae25d804eadafb,19300,presidente bernardes,SP
915,2f9902d85fcd930227f711cf47012bdf,9676b88a7dd5de3db5ded00d7d36f1b0,2358,sao paulo,SP
916,2fa6eb7ad02d5495e29bebb6d4774257,1f6da708e9a7bd7314954d85603fc0ac,58280,mamanguape,PB
917,2fb2352bb92085869dbc2c73f802d07f,e559839364c5291151976b2c69daa5fd,6122,osasco,SP
918,2fb25213583070dd575f4d64ceb760d4,43edb5e13058ed02b2828267451ae295,39560,salinas,MG
919,2fc18e96c5987ff9e0f2e3ca600cd075,9508ac36eb0d09bf42d525bd6c5980e9,12239,sao jose dos campos,SP
920,2fcaf832642f3c050776fe4f9a5cfc6e,3e4f7d082101e1bb55fe8a7115049625,36503,uba,MG
921,2fcc597b8934d99715dbfff7909dd27f,da4f38e2697f8013c97ed2d8af65e0b9,28898,rio das ostras,RJ
922,2fd83e62488be87241b90a6e474eec0e,6a43f6511976bd65d1080f1b647689f2,8441,sao paulo,SP
923,2fdd2638faff09e29137c963d929d801,8980ffc6947c84b3bee412e396bdc1f8,6509,santana de parnaiba,SP
924,2fdfa48086825561ab78672c8513dba8,9c215284b65ecf4f6c88edaa22cf1eb0,88132,palhoca,SC
925,2fdfe901849d16dcfd92d3d8f4c5def3,f7b223e244004385231a6e4db45a06a9,19400,presidente venceslau,SP
926,2fdffca8dcdf01547529d45f7f4e8e8f,f2a9bc9a1db05c873e1419654f747f9e,13257,itatiba,SP
927,2fea692263bd999bc4a3e307d38ae2fb,8d334e0b3cc9d89e724e409759fb5a1b,8240,sao paulo,SP
928,2ffc88ec5e8f0015074628574fdee23c,30b6fe5fb355877c7bded1817219d96c,5812,sao paulo,SP
929,300cbcf2f05d4b9e0c68b316a05c0057,f5533ec1e61c73fc8457bb73769730fc,14403,franca,SP
930,301c043a32bc18bf8180bfa2e254180b,99f4235bb5deb521b806dc9e5d30e163,31235,belo horizonte,MG
931,302025f399c7405c509a297b6b9a1e73,7bf1c59401206e31a78523077f3a1144,6765,taboao da serra,SP
932,30263a0dd35e8aa7df79414030756e15,a28d638176b676da7764c544dd335cbb,67015,ananindeua,PA
933,302bd5105bfe26a95e7942e9e85d5b2b,9c7e7551b620fca261fa19ba196fd97c,22410,rio de janeiro,RJ
934,302ddfd48143e8c407b25c746096e09f,e1bebac06d393ac8bd995c5b9ea0ad67,29118,vila velha,ES
935,302eafd08174f2bad74173da1a9ec209,cff7e6157907d5d7688107f455a785a0,21021,rio de janeiro,RJ
936,305f736d2711641a06f6a9c9bd837b00,adc650abc7894831caafbf528540e9ea,68440,abaetetuba,PA
937,30618802562d31117ba648da7cf54645,18ad234ff8ab86b33af5664c97e0712a,75350,guapo,GO
938,307329610b09cf8c45bec0d871eb1ec8,6c3974f2a296fbcb0aa071279dbf6f24,13482,limeira,SP
939,3086654455e8ed4401d93f2af816d8b3,88fbae9cab186bb2bd7540d7fbaf6831,18016,sorocaba,SP
940,309d5fcef3ce034d709f2f89550f8b4b,d1cbb16c0aa9f18e6b6f37535802c60b,2208,sao paulo,SP
941,30b032233e6a389d5a1eba4e2ed9a7eb,fa8761b2e898f2f2bf15c6e4b2ab1f5e,24240,niteroi,RJ
942,30b6c3b445d8760d7caf8fa0dba0647b,1dc7440f23e4c725d3795cdaff6fb994,90520,porto alegre,RS
943,30bc1c0507caea656fbffdcea453c250,968ca7d54afbf973815b9d332584b825,22220,rio de janeiro,RJ
944,30c0d1803692aa5d5f70dfb0740175c1,e1c3a02e6fd3a5919a8711dee1bc497e,2209,sao paulo,SP
945,30d149ba8c3793107e4829a8aaa4406f,47c89a36acb8a73127ec91d0542289b5,1035,sao paulo,SP
946,30dbe53824b3fc7614a23fdfffe04359,71e324d4444cbd2ce5e61fa48dd434cf,8421,sao paulo,SP
947,30df93bd0e2874646d39d37dec1764d5,faf47b5b5d6da79375665838f42e5136,21221,rio de janeiro,RJ
948,30e9e911324b756560b265fb5281cdf9,c4636621c1d184e5aed1098bfccbb683,4860,sao paulo,SP
949,30f3b26a06e5a67682305298f83e6be3,b9fdb2f344509f77f84250a748c6319c,68553,redencao,PA
950,30fc4a8a18b770f84c381b09eccd9b8d,956abc21591ba4a89d91989597554b77,65260,cedral,MA
951,3114d3d76bf813b06638b17da57a21cd,deb341a4b63b6c908a512849319cf207,66087,belem,PA
952,3115ac24b20b9bf9267633753921a408,2ecb072c40df1c0e01f07c88f55d6c2e,11441,guaruja,SP
953,3135962ee745ef39b85576df7ddbaa99,00b2ca23369b68c4d4105ecea9c0cb93,62970,alto santo,CE
954,313d46bf885960e2f3a62effcfbd789f,e9c484d9dcf31bbc2c94118f6a79d007,14815,ibate,SP
955,314222754b66db2d977b14ecc4ee2756,507bd1aec5cf7244d6f0f61a0cd4136e,6856,itapecerica da serra,SP
956,314675b44a38443e4ba09ab0f462c8c7,d469ff90bd1e879cdfed08343ac1a77c,2209,sao paulo,SP
957,315f814caff07be0d7cf52346a07adf1,a3a53af62bbe94c89dd9f99b63283e6b,30730,belo horizonte,MG
958,316540a76ab1fe860a9cddf7f2f6717a,8234ef6394990aa58bc7078911f82f1b,7175,guarulhos,SP
959,31665bd5bc542687ab54c9fd9ed9917b,afbe9434938af234d7169a2afd77dfdb,25025,duque de caxias,RJ
960,317072fd23410f845f2d3beba3747e62,11d2c273e93727d6c0e516075435ae82,85620,salgado filho,PR
961,3172fe335c9b335ce749eda3b7c73bd3,9e89d2232df792cde636a47212a9f2bb,23094,rio de janeiro,RJ
962,317fb4e6f110c2dfc11b19630875cccb,2306533ed96be8166f935a6061c2ff01,40290,salvador,BA
963,3180b241917d07e27bd46aac80ded579,06bf11f58f4a6b5ab7dd1623404bf672,30120,belo horizonte,MG
964,3187789bec990987628d7a9beb4dd6ac,6087cfc70fd833cf2db637a5e6e9d76b,88780,imbituba,SC
965,318c79ecbef169cf1961191ee2e2b547,2a8e9a7b6d67b448707d0d7ac6110b9f,5025,sao paulo,SP
966,31ad1d1b63eb9962463f764d4e6e0c9d,299905e3934e9e181bfb2e164dd4b4f8,18075,sorocaba,SP
967,31b09f351f1304b76f05c3e4039b4699,9ce65b8b5abf4f8eb9c36d54903bf746,9550,sao caetano do sul,SP
968,31bf1057b00f14804278590bbac18b1b,561cfc00b430b16ff8e8d36429d709e7,32400,ibirite,MG
969,31bfe03c50b9796f8b3b1360ea888364,9a9badb989982a799ee01e6ae061c19a,12223,sao jose dos campos,SP
970,31c084fb2c73c4aee537dbb9f96fc0f5,0b49c33f53bc3d731cfc40dd36cc1b31,3210,sao paulo,SP
971,31d79ded8b09c0a871f049c73f2d331f,4211dcafb715e60bb929a44d3e4951a2,14340,brodowski,SP
972,31eaac4f3ea617df8b8e5077436679d1,578a719055f199cc37fc781c943a51dd,14840,guariba,SP
973,31f96a7faffd537b8ceef28d305cd375,80b6a368bb78dea2539249804957a779,14780,barretos,SP
974,31ff9fdb19198508ad8743ce26adeb43,634c7fe1285068fb2dd1437f76270037,81510,curitiba,PR
975,3203358dce6a6dd1a5d190113a70b68a,29d72fba272ad06ed0b2ac6351da042f,15015,sao jose do rio preto,SP
976,32057ee964e8c08387a897d367b0777d,1f586cd6aa79633f178634358bba566b,17519,marilia,SP
977,321cb859fffb6249ba9537e12dd348ed,69773615cfc64f54d36fbe95621b2590,18213,itapetininga,SP
978,321d2bc7c3bcd8475d52d2cf4a179c37,b1d54204de1d43a54e30c7274281504c,26320,queimados,RJ
979,321e587bfd564d724fa0883998543eac,280f5ea9dbaf92b0f6deb78d8551952f,15054,sao jose do rio preto,SP
980,322eae54daccdcbee96799ebd3a67830,c03163d8fec3bbc19ede5f2371e5969e,6365,carapicuiba,SP
981,32300a21d1cf6478f4c03c36dfb4cbe2,cd9572a2e854df312b6ebcf7e4863352,18170,piedade,SP
982,3231b84e6605fdf9e9d0a9fd4bc290e9,435615550ef4aa0b8e484c055a42808b,88220,itapema,SC
983,3247cd3218e45b431e7920aca9acea3f,df35ed1826c338d1aecc6f35bfc4dc34,22061,rio de janeiro,RJ
984,3249a3fb2ccd4b5f7103a6e759c0d873,3d364a7768fae99678635c4370295d20,28893,rio das ostras,RJ
985,325d0a903a3eb65f0b0c2bb61fd4a6ec,1e81587ab2633b7b134efc91983f01bb,58675,santo andre,PB
986,326cd7173402f166f337b4abecbadba4,added1a2b033889698075770b7514df7,25585,sao joao de meriti,RJ
987,32705597278e6504c324f9c7fe5d74c9,bf86879619eefd3ee1da656434e09204,24723,sao goncalo,RJ
988,3271f9dc34c1d718be03cff03dec7acd,c63f1bf0ff66dc26aa7e32552b3d42d1,72910,aguas lindas de goias,GO
989,328d7a69cb9cbaf088eed3ed778804bb,92f65b75e3c4a45c14f410b4aac4db69,95835,mato leitao,RS
990,32a079c19bb9adf352e0e93c4fb9bd40,a6168cd79131e64acef92e3c74d6cc43,8253,sao paulo,SP
991,32b8620bbb7f33dfc8e41ee075842fdf,1d19831bc078c42de4b0fbc1d1dcd99a,7270,guarulhos,SP
992,32df5b33f0b3abf4b75988b73732701a,b1f9c3dc60cf615d94760ef1f7356c22,79750,nova andradina,MS
993,32e186b1bde73732f1cca0247967cbcb,74f62172da3c6cdbda0e80017f6f5cf4,87780,paraiso do norte,PR
994,32f7f86eb8098b2c0bdfc1604b5da9bf,3e0a8e2f767f96b047452d0eb7c7f76e,83750,lapa,PR
995,32fa597a3b06db1949ee96c416335b6b,bb477df0c32c10ffaf2b2c5e81169f20,45140,itambe,BA
996,330ca6b207006779da875ef48faef608,c3fcf3b664801fe10c4d9f62ac72b21a,2671,sao paulo,SP
997,331252685d466953567f1972562ec167,8031dbaed180f63387289db3223406f5,23550,rio de janeiro,RJ
998,33294108523155692708518bfa1701e0,9883b261732b8f3e389e6b2e66e3898c,59114,natal,RN
999,332df68ccac2f2f7d9e11299188f8bce,bb7ef994cc22b1fc694ac59fb377b824,39135,presidente kubitschek,MG
1000,334aace2ea64ac7763440b12492d4374,ac7d4fa6770970725c1a4cf26aba43cd,6422,barueri,SP
1001,3351d390942c5ff630bd5b016a3f9e79,3f59da3cb710cc2853609980e1b820d3,26510,nilopolis,RJ
1002,3355a05f13842dd7a905ccd6240bfc4c,87a6eb7172c457864c9b98079bc4d19e,15041,sao jose do rio preto,SP
1003,335e8d4375004a6065aa3c1d2190995d,5232c4dbb62f99ca1c7847a96821e5f6,3317,sao paulo,SP
1004,3375b244ac4cd58a673c13f24156b372,be49d411f08872c5a81438e47278a9e7,26700,mendes,RJ
1005,337e39b83fac394e62eb7876f45ee981,7e2a8ae1e36400f3da3f99af72023648,33400,lagoa santa,MG
1006,3391c4bc11a817e7973e498b0b023158,1b542f810484d8c042aed33a7c61a218,4561,sao paulo,SP
1007,33951da0246c9ded2439c9d239b78c79,71e06f5053f893d3417e747f534e14fe,87013,maringa,PR
